,ID,NPINUM,MCRNUM,MNAME,SYSNAME,SYSID,STCD,DTBEG,DTEND,FISYR,SERV,HSACODE,HSANAME,HRRNAME,HRRCODE,MLOCADDR,MLOCCITY,MLOCSTD,MLOCZIP,SYSADDR,SYSCITY,SYSST,SYSZIP,SYSAREA,SYSTELN,SYSTEM_PRIMARY_CONTACT,SYSTITLE,LAT,LONG,CNTYNAME,CBSANAME,CBSATYPE,CBSACODE,DIVNAME,DIVCODE,CSANAME,CSACODE,MCNTYCD,FCOUNTY,FSTCD,FCNTYCD,CNTRL,ControlCode,zipcode,address
73,6110008,1629078712.0,200008,Mercy Hospital of Portland,Eastern Maine Healthcare Systems,555.0,11,100115.0,93016.0,100116.0,10,20025.0,"Portland, ME","Portland, ME",222.0,144 State Street,Portland,,04101-3795,43 WHITING HILL ROAD,BREWER,ME,04412-1005,207.0,9737045.0,Ms. M. Michelle Hood,President and Chief Executive Officer,43.651934000000004,-70.265271,"Cumberland, ME","Portland-South Portland, ME",Metro,38860,,,"Portland-Lewiston-South Portland, ME",438.0,5,23005,23,5,23,non-profit,04412,"43 WHITING HILL ROAD , BREWER , ME , 04412"
74,6110020,1053319566.0,204007,Riverview Psychiatric Center,,,11,,,,22,20001.0,"Augusta, ME","Portland, ME",222.0,250 Arsenal Street,Augusta,,04330-5742,,,,,,,,,44.300575,-69.76966800000001,"Kennebec, ME","Augusta-Waterville, ME",Micro,12300,,,,,11,23011,23,11,12,Government-NonFederal,nan,
75,6110040,,204004,Dorothea Dix Psychiatric Center,,,11,,,,22,20002.0,"Bangor, ME","Bangor, ME",221.0,656 State Street,Bangor,,04401-5609,,,,,,,,,44.812819,-68.74036,"Penobscot, ME","Bangor, ME",Metro,12620,,,,,19,23019,23,19,12,Government-NonFederal,nan,
76,6110050,1790789147.0,200033,Eastern Maine Medical Center,Eastern Maine Healthcare Systems,555.0,11,92715.0,92616.0,92516.0,10,20002.0,"Bangor, ME","Bangor, ME",221.0,489 State Street,Bangor,,04401-6674,43 WHITING HILL ROAD,BREWER,ME,04412-1005,207.0,9737045.0,Ms. M. Michelle Hood,President and Chief Executive Officer,44.809844,-68.749605,"Penobscot, ME","Bangor, ME",Metro,12620,,,,,19,23019,23,19,23,non-profit,04412,"43 WHITING HILL ROAD , BREWER , ME , 04412"
77,6110070,1154321545.0,200001,St. Joseph Hospital,Covenant Health,5885.0,11,10116.0,123116.0,10117.0,10,20002.0,"Bangor, ME","Bangor, ME",221.0,360 Broadway,Bangor,,04401-3979,"100 AMES POND DRIVE, SUITE 102",TEWKSBURY,MA,01876-1240,978.0,6546363.0,Mr. David R Lincoln,President and Chief Executive Officer,44.814523,-68.771512,"Penobscot, ME","Bangor, ME",Metro,12620,,,,,19,23019,23,19,21,non-profit,01876,"100 AMES POND DRIVE, SUITE 102 , TEWKSBURY , MA , 01876"
78,6110090,1790764512.0,201304,Mount Desert Island Hospital,,,11,50115.0,43016.0,50116.0,10,20003.0,"Bar Harbor, ME","Bangor, ME",221.0,10 Wayman Lane,Bar Harbor,,04609-1625,,,,,,,,,44.384413,-68.202979,"Hancock, ME",,Rural,0,,,,,9,23009,23,9,23,non-profit,nan,
79,6110120,1841397932.0,201312,Waldo County General Hospital,MaineHealth,614.0,11,,,,10,20005.0,"Belfast, ME","Bangor, ME",221.0,118 Northport Avenue,Belfast,,04915-6072,110 FREE STREET,PORTLAND,ME,04101-3537,,,Mr. William L Caron Jr.,President,44.415579,-68.996523,"Waldo, ME",,Rural,0,,,,,27,23027,23,27,23,non-profit,04101,"110 FREE STREET , PORTLAND , ME , 04101"
80,6110150,,201300,Blue Hill Memorial Hospital,Eastern Maine Healthcare Systems,555.0,11,92715.0,92416.0,92516.0,10,20007.0,"Blue Hill, ME","Bangor, ME",221.0,57 Water Street,Blue Hill,,04614-5231,43 WHITING HILL ROAD,BREWER,ME,04412-1005,207.0,9737045.0,Ms. M. Michelle Hood,President and Chief Executive Officer,44.41308,-68.5879,"Hancock, ME",,Rural,0,,,,,9,23009,23,9,23,non-profit,04412,"43 WHITING HILL ROAD , BREWER , ME , 04412"
81,6110167,1154370153.0,201310,Bridgton Hospital,Central Maine Healthcare,1007.0,11,70115.0,63016.0,70116.0,10,20009.0,"Bridgton, ME","Portland, ME",222.0,10 Hospital Drive,Bridgton,,04009-1148,300 MAIN STREET,LEWISTON,ME,04240-7027,207.0,7950111.0,Mr. Jeffrey L Brickman,Chief Executive Officer,44.046336,-70.714279,"Cumberland, ME","Portland-South Portland, ME",Metro,38860,,,"Portland-Lewiston-South Portland, ME",438.0,5,23005,23,5,23,non-profit,04240,"300 MAIN STREET , LEWISTON , ME , 04240"
82,6110180,1922001049.0,201305,Calais Regional Hospital,QHR,2.0,11,10116.0,123116.0,10117.0,10,20011.0,"Calais, ME","Bangor, ME",221.0,24 Hospital Lane,Calais,,04619-1398,"1573 MALLORY LANE,  SUITE 200",BRENTWOOD,TN,37027,800.0,2331470.0,Mr. Bob Vento,President and Chief Executive Officer,45.180231,-67.269012,"Washington, ME",,Rural,0,,,,,29,23029,23,29,23,non-profit,37027,"1573 MALLORY LANE,  SUITE 200 , BRENTWOOD , TN , 37027"
83,6110200,1780615492.0,200031,Cary Medical Center,QHR,2.0,11,10116.0,123116.0,10117.0,10,20012.0,"Caribou, ME","Bangor, ME",221.0,"163 Van Buren Road, Suite 1",Caribou,,04736-3567,"1573 MALLORY LANE,  SUITE 200",BRENTWOOD,TN,37027,800.0,2331470.0,Mr. Bob Vento,President and Chief Executive Officer,46.87924,-68.010621,"Aroostook, ME",,Rural,0,,,,,3,23003,23,3,14,Government-NonFederal,37027,"1573 MALLORY LANE,  SUITE 200 , BRENTWOOD , TN , 37027"
84,6110240,1558319103.0,201309,Mayo Regional Hospital,,,11,100115.0,93016.0,100116.0,10,20014.0,"Dover-Foxcroft, ME","Bangor, ME",221.0,897 West Main Street,Dover-Foxcroft,,04426-1099,,,,,,,,,45.182384000000006,-69.255155,"Piscataquis, ME",,Rural,0,,,,,21,23021,23,21,16,Government-NonFederal,nan,
85,6110260,1740249739.0,200050,Maine Coast Memorial Hospital,Eastern Maine Healthcare Systems,555.0,11,100115.0,93016.0,100116.0,10,20015.0,"Ellsworth, ME","Bangor, ME",221.0,50 Union Street,Ellsworth,,04605-1599,43 WHITING HILL ROAD,BREWER,ME,04412-1005,207.0,9737045.0,Ms. M. Michelle Hood,President and Chief Executive Officer,44.547072,-68.41549599999999,"Hancock, ME",,Rural,0,,,,,9,23009,23,9,23,non-profit,04412,"43 WHITING HILL ROAD , BREWER , ME , 04412"
86,6110280,1558305847.0,200037,Franklin Memorial Hospital,,,11,100115.0,93016.0,100116.0,10,20016.0,"Farmington, ME","Portland, ME",222.0,111 Franklin Health Commons,Farmington,,04938-6144,,,,,,,,,44.625351,-70.161218,"Franklin, ME",,Rural,0,,,,,7,23007,23,7,23,non-profit,nan,
87,6110290,1568465144.0,200052,Northern Maine Medical Center,,,11,100115.0,93016.0,100116.0,10,20017.0,"Fort Kent, ME","Bangor, ME",221.0,194 East Main Street,Fort Kent,,04743-1497,,,,,,,,,47.250246000000004,-68.595242,"Aroostook, ME",,Rural,0,,,,,3,23003,23,3,23,non-profit,nan,
88,6110310,,201301,Charles A. Dean Memorial Hospital,Eastern Maine Healthcare Systems,555.0,11,,,,10,20035.0,"Greenville, ME","Bangor, ME",221.0,364 Pritham Avenue,Greenville,,04441-1395,43 WHITING HILL ROAD,BREWER,ME,04412-1005,207.0,9737045.0,Ms. M. Michelle Hood,President and Chief Executive Officer,45.5307,-69.5413,"Piscataquis, ME",,Rural,0,,,,,21,23021,23,21,23,non-profit,04412,"43 WHITING HILL ROAD , BREWER , ME , 04412"
89,6110330,1508823741.0,201308,Houlton Regional Hospital,,,11,100115.0,93016.0,100116.0,10,20018.0,"Houlton, ME","Bangor, ME",221.0,20 Hartford Street,Houlton,,04730-1891,,,,,,,,,46.131658,-67.843065,"Aroostook, ME",,Rural,0,,,,,3,23003,23,3,23,non-profit,nan,
90,6110367,,201302,LincolnHealth,MaineHealth,614.0,11,100115.0,93016.0,100116.0,10,20013.0,"Damariscotta, ME","Portland, ME",222.0,35 Miles Street,Damariscotta,,04543-4047,110 FREE STREET,PORTLAND,ME,04101-3537,,,Mr. William L Caron Jr.,President,44.026106,-69.528098,"Lincoln, ME",,Rural,0,,,,,15,23015,23,15,23,non-profit,04101,"110 FREE STREET , PORTLAND , ME , 04101"
91,6110370,1689653487.0,200024,Central Maine Medical Center,Central Maine Healthcare,1007.0,11,70115.0,63016.0,70116.0,10,20019.0,"Lewiston, ME","Portland, ME",222.0,300 Main Street,Lewiston,,04240-7027,300 MAIN STREET,LEWISTON,ME,04240-7027,207.0,7950111.0,Mr. Jeffrey L Brickman,Chief Executive Officer,44.101939,-70.21358599999999,"Androscoggin, ME","Lewiston-Auburn, ME",Metro,30340,,,"Portland-Lewiston-South Portland, ME",438.0,1,23001,23,1,23,non-profit,04240,"300 MAIN STREET , LEWISTON , ME , 04240"
92,6110378,,200019,Southern Maine Health Care - Biddeford Medical Center,,,11,100115.0,93016.0,100116.0,10,20006.0,"Biddeford, ME","Portland, ME",222.0,One Medical Center Drive,Biddeford,,04005-9496,,,,,,,,,43.478413,-70.49224699999999,"York, ME","Portland-South Portland, ME",Metro,38860,,,"Portland-Lewiston-South Portland, ME",438.0,31,23031,23,31,23,non-profit,nan,
93,6110380,1447226584.0,200034,St. Mary's Regional Medical Center,Covenant Health,5885.0,11,10116.0,123116.0,10117.0,10,20019.0,"Lewiston, ME","Portland, ME",222.0,93 Campus Avenue,Lewiston,,04240-6030,"100 AMES POND DRIVE, SUITE 102",TEWKSBURY,MA,01876-1240,978.0,6546363.0,Mr. David R Lincoln,President and Chief Executive Officer,44.100828,-70.199489,"Androscoggin, ME","Lewiston-Auburn, ME",Metro,30340,,,"Portland-Lewiston-South Portland, ME",438.0,1,23001,23,1,23,non-profit,01876,"100 AMES POND DRIVE, SUITE 102 , TEWKSBURY , MA , 01876"
94,6110386,1528087004.0,201311,Down East Community Hospital,,,11,10116.0,123116.0,10117.0,10,20021.0,"Machias, ME","Bangor, ME",221.0,11 Hospital Drive,Machias,,04654-3325,,,,,,,,,44.7141,-67.491,"Washington, ME",,Rural,0,,,,,29,23029,23,29,23,non-profit,nan,
95,6110387,1275646150.0,201307,Millinocket Regional Hospital,,,11,70115.0,63016.0,70116.0,10,20022.0,"Millinocket, ME","Bangor, ME",221.0,200 Somerset Street,Millinocket,,04462-1298,,,,,,,,,45.651523,-68.714373,"Penobscot, ME","Bangor, ME",Metro,12620,,,,,19,23019,23,19,23,non-profit,nan,
96,6110390,1346299815.0,201315,Stephens Memorial Hospital,MaineHealth,614.0,11,100115.0,93016.0,100116.0,10,20023.0,"Norway, ME","Portland, ME",222.0,181 Main Street,Norway,,04268-5664,110 FREE STREET,PORTLAND,ME,04101-3537,,,Mr. William L Caron Jr.,President,44.205042,-70.531842,"Oxford, ME",,Rural,0,,,,,17,23017,23,17,23,non-profit,04101,"110 FREE STREET , PORTLAND , ME , 04101"
97,6110395,1093716086.0,201303,Penobscot Valley Hospital,QHR,2.0,11,,,,10,20020.0,"Lincoln, ME","Bangor, ME",221.0,7 Transalpine Road,Lincoln,,04457-4222,"1573 MALLORY LANE,  SUITE 200",BRENTWOOD,TN,37027,800.0,2331470.0,Mr. Bob Vento,President and Chief Executive Officer,45.348575,-68.516338,"Penobscot, ME","Bangor, ME",Metro,12620,,,,,19,23019,23,19,23,non-profit,37027,"1573 MALLORY LANE,  SUITE 200 , BRENTWOOD , TN , 37027"
98,6110410,1457461477.0,201313,Sebasticook Valley Health,Eastern Maine Healthcare Systems,555.0,11,100115.0,93016.0,100116.0,10,20024.0,"Pittsfield, ME","Bangor, ME",221.0,447 North Main Street,Pittsfield,,04967-3707,43 WHITING HILL ROAD,BREWER,ME,04412-1005,207.0,9737045.0,Ms. M. Michelle Hood,President and Chief Executive Officer,44.7953,-69.3791,"Somerset, ME",,Rural,0,,,,,25,23025,23,25,23,non-profit,04412,"43 WHITING HILL ROAD , BREWER , ME , 04412"
99,6110430,1760436216.0,200009,Maine Medical Center,MaineHealth,614.0,11,100115.0,93016.0,100116.0,10,20025.0,"Portland, ME","Portland, ME",222.0,22 Bramhall Street,Portland,,04102-3175,110 FREE STREET,PORTLAND,ME,04101-3537,,,Mr. William L Caron Jr.,President,43.652355,-70.275147,"Cumberland, ME","Portland-South Portland, ME",Metro,38860,,,"Portland-Lewiston-South Portland, ME",438.0,5,23005,23,5,23,non-profit,04101,"110 FREE STREET , PORTLAND , ME , 04101"
100,6110435,1194799023.0,203025,New England Rehabilitation Hospital of Portland,HEALTHSOUTH Corporation,23.0,11,10116.0,123116.0,10117.0,46,20025.0,"Portland, ME","Portland, ME",222.0,335 Brighton Avenue,Portland,,04102-2363,"3660 GRANDVIEW PARKWAY, SUITE 200",BIRMINGHAM,AL,35243-3332,205.0,9677116.0,Mr. Mark J Tarr,President and Chief Executive Officer,43.665510999999995,-70.29140799999999,"Cumberland, ME","Portland-South Portland, ME",Metro,38860,,,"Portland-Lewiston-South Portland, ME",438.0,5,23005,23,5,32,for-profit,35243,"3660 GRANDVIEW PARKWAY, SUITE 200 , BIRMINGHAM , AL , 35243"
101,6110480,1396858999.0,200018,Aroostook Medical Center,Eastern Maine Healthcare Systems,555.0,11,92715.0,92416.0,92516.0,10,20026.0,"Presque Isle, ME","Bangor, ME",221.0,140 Academy Street,Presque Isle,,04769-3171,43 WHITING HILL ROAD,BREWER,ME,04412-1005,207.0,9737045.0,Ms. M. Michelle Hood,President and Chief Executive Officer,46.678505,-68.008172,"Aroostook, ME",,Rural,0,,,,,3,23003,23,3,23,non-profit,04412,"43 WHITING HILL ROAD , BREWER , ME , 04412"
102,6110505,1982645305.0,200063,Pen Bay Medical Center,MaineHealth,614.0,11,,,,10,20027.0,"Rockland, ME","Portland, ME",222.0,6 Glen Cove Drive,Rockport,,04856-4240,110 FREE STREET,PORTLAND,ME,04101-3537,,,Mr. William L Caron Jr.,President,44.145959999999995,-69.087721,"Knox, ME",,Rural,0,,,,,13,23013,23,13,23,non-profit,04101,"110 FREE STREET , PORTLAND , ME , 04101"
103,6110510,1205991122.0,201306,Rumford Hospital,Central Maine Healthcare,1007.0,11,70115.0,63016.0,70116.0,10,20028.0,"Rumford, ME","Portland, ME",222.0,420 Franklin Street,Rumford,,04276-2145,300 MAIN STREET,LEWISTON,ME,04240-7027,207.0,7950111.0,Mr. Jeffrey L Brickman,Chief Executive Officer,44.551790999999994,-70.556997,"Oxford, ME",,Rural,0,,,,,17,23017,23,17,23,non-profit,04240,"300 MAIN STREET , LEWISTON , ME , 04240"
104,6110523,1174549133.0,201314,Redington-Fairview General Hospital,,,11,70115.0,63016.0,70116.0,10,20030.0,"Skowhegan, ME","Bangor, ME",221.0,46 Fairview Avenue,Skowhegan,,04976,,,,,,,,,44.783,-69.6952,"Somerset, ME",,Rural,0,,,,,25,23025,23,25,23,non-profit,nan,
105,6110540,1184674509.0,,Maine Veterans Affairs Medical Center,Department of Veterans Affairs,9295.0,11,100115.0,93016.0,100116.0,10,20001.0,"Augusta, ME","Portland, ME",222.0,1 VA Center,Augusta,,04330-6719,810 VERMONT AVENUE NW,WASHINGTON,DC,20420-0001,202.0,2735781.0,Dr. David J Shulkin,"Secretary, Veterans Affairs",44.27896,-69.701786,"Kennebec, ME","Augusta-Waterville, ME",Micro,12300,,,,,11,23011,23,11,45,Government-Federal,20420,"810 VERMONT AVENUE NW , WASHINGTON , DC , 20420"
106,6110555,1669423380.0,200039,MaineGeneral Medical Center,,,11,70115.0,63016.0,70116.0,10,20001.0,"Augusta, ME","Portland, ME",222.0,35 Medical Center Parkway,Augusta,,04330,,,,,,,,,44.5637,-69.646875,"Kennebec, ME","Augusta-Waterville, ME",Micro,12300,,,,,11,23011,23,11,23,non-profit,nan,
107,6110582,1376579557.0,200041,Inland Hospital,Eastern Maine Healthcare Systems,555.0,11,100115.0,93016.0,100116.0,10,20031.0,"Waterville, ME","Portland, ME",222.0,200 Kennedy Memorial Drive,Waterville,,04901-4595,43 WHITING HILL ROAD,BREWER,ME,04412-1005,207.0,9737045.0,Ms. M. Michelle Hood,President and Chief Executive Officer,44.542761999999996,-69.662699,"Kennebec, ME","Augusta-Waterville, ME",Micro,12300,,,,,11,23011,23,11,23,non-profit,04412,"43 WHITING HILL ROAD , BREWER , ME , 04412"
108,6110605,1598798787.0,204005,Spring Harbor Hospital,MaineHealth,614.0,11,,,,22,20025.0,"Portland, ME","Portland, ME",222.0,123 Andover Road,Westbrook,,04092-3850,110 FREE STREET,PORTLAND,ME,04101-3537,,,Mr. William L Caron Jr.,President,43.652654999999996,-70.344122,"Cumberland, ME","Portland-South Portland, ME",Metro,38860,,,"Portland-Lewiston-South Portland, ME",438.0,5,23005,23,5,23,non-profit,04101,"110 FREE STREET , PORTLAND , ME , 04101"
109,6110610,1376528398.0,200020,York Hospital,,,11,10116.0,123116.0,10117.0,10,20033.0,"York, ME","Portland, ME",222.0,15 Hospital Drive,York,,03909-1099,,,,,,,,,43.142439,-70.650944,"York, ME","Portland-South Portland, ME",Metro,38860,,,"Portland-Lewiston-South Portland, ME",438.0,31,23031,23,31,23,non-profit,nan,
110,6120001,,300029,Portsmouth Regional Hospital,HCA Healthcare,48.0,12,,,,10,30022.0,"Portsmouth, NH","Manchester, NH",282.0,333 Borthwick Avenue,Portsmouth,,03801-7128,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,43.063821999999995,-70.790477,"Rockingham, NH","Boston-Cambridge-Newton, MA-NH",Metro,14460,"Rockingham County-Strafford County, NH",40484.0,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,15,33015,33,15,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
111,6120002,1225001936.0,303027,HEALTHSOUTH Rehabilitation Hospital,HEALTHSOUTH Corporation,23.0,12,,,,46,30004.0,"Concord, NH","Manchester, NH",282.0,254 Pleasant Street,Concord,,03301-2508,"3660 GRANDVIEW PARKWAY, SUITE 200",BIRMINGHAM,AL,35243-3332,205.0,9677116.0,Mr. Mark J Tarr,President and Chief Executive Officer,43.196267,-71.56140500000001,"Merrimack, NH","Concord, NH",Micro,18180,,,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,13,33013,33,13,33,for-profit,35243,"3660 GRANDVIEW PARKWAY, SUITE 200 , BIRMINGHAM , AL , 35243"
112,6120010,1386680593.0,301310,Androscoggin Valley Hospital,,,12,10116.0,93016.0,100116.0,10,30001.0,"Berlin, NH","Lebanon, NH",281.0,59 Page Hill Road,Berlin,,03570-3531,,,,,,,,,44.487922999999995,-71.158817,"Coos, NH","Berlin, NH-VT",Micro,13620,,,,,7,33007,33,7,23,non-profit,nan,
113,6120020,1306933619.0,301308,Valley Regional Hospital,,,12,100115.0,93016.0,100116.0,10,30002.0,"Claremont, NH","Lebanon, NH",281.0,243 Elm Street,Claremont,,03743-4921,,,,,,,,,43.385563,-72.342034,"Sullivan, NH","Claremont-Lebanon, NH-VT",Micro,17200,,,,,19,33019,33,19,23,non-profit,nan,
114,6120029,1861489437.0,301300,Upper Connecticut Valley Hospital,,,12,100115.0,93016.0,100116.0,10,30003.0,"Colebrook, NH","Lebanon, NH",281.0,181 Corliss Lane,Colebrook,,03576-3207,,,,,,,,,44.903552000000005,-71.482716,"Coos, NH","Berlin, NH-VT",Micro,13620,,,,,7,33007,33,7,23,non-profit,nan,
115,6120030,1215988530.0,300001,Concord Hospital,,,12,100115.0,93016.0,100116.0,10,30004.0,"Concord, NH","Manchester, NH",282.0,250 Pleasant Street,Concord,,03301-2598,,,,,,,,,43.196202,-71.56094,"Merrimack, NH","Concord, NH",Micro,18180,,,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,13,33013,33,13,23,non-profit,nan,
116,6120060,1861491334.0,304000,New Hampshire Hospital,,,12,70115.0,63016.0,70116.0,22,30004.0,"Concord, NH","Manchester, NH",282.0,36 Clinton Street,Concord,,03301-2359,,,,,,,,,43.193249,-71.544045,"Merrimack, NH","Concord, NH",Micro,18180,,,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,13,33013,33,13,12,Government-NonFederal,nan,
117,6120080,1033118104.0,300018,Wentworth-Douglass Hospital,"Partners HealthCare System, Inc.",1785.0,12,10116.0,123116.0,10117.0,10,30006.0,"Dover, NH","Portland, ME",222.0,789 Central Avenue,Dover,,03820,"800 BOYLSTON STREET, SUITE 1150",BOSTON,MA,02199-8123,617.0,2781004.0,Dr. David Torchiana,Chief Executive Officer,43.212639,-70.875101,"Strafford, NH","Boston-Cambridge-Newton, MA-NH",Metro,14460,"Rockingham County-Strafford County, NH",40484.0,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,17,33017,33,17,23,non-profit,02199,"800 BOYLSTON STREET, SUITE 1150 , BOSTON , MA , 02199"
118,6120090,,300017,Parkland Medical Center,HCA Healthcare,48.0,12,,,,10,30005.0,"Derry, NH","Manchester, NH",282.0,One Parkland Drive,Derry,,03038-2750,ONE PARK PLAZA,NASHVILLE,TN,37203-1548,615.0,3445248.0,Mr. R Milton Johnson,President and Chief Executive Officer,42.875869,-71.317784,"Rockingham, NH","Boston-Cambridge-Newton, MA-NH",Metro,14460,"Rockingham County-Strafford County, NH",40484.0,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,15,33015,33,15,33,for-profit,37203,"ONE PARK PLAZA , NASHVILLE , TN , 37203"
119,6120110,1437158433.0,300023,Exeter Hospital,,,12,100115.0,93016.0,100116.0,10,30007.0,"Exeter, NH","Manchester, NH",282.0,5 Alumni Drive,Exeter,,03833-2128,,,,,,,,,42.98475,-70.937575,"Rockingham, NH","Boston-Cambridge-Newton, MA-NH",Metro,14460,"Rockingham County-Strafford County, NH",40484.0,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,15,33015,33,15,23,non-profit,nan,
120,6120130,1700960895.0,301306,Franklin Regional Hospital,LRGHealthcare,320.0,12,100115.0,93016.0,100116.0,10,30008.0,"Franklin, NH","Manchester, NH",282.0,15 Aiken Avenue,Franklin,,03235-1299,80 HIGHLAND STREET,LACONIA,NH,03246-3298,603.0,5243211.0,Mr. Kevin Donovan,President and Chief Executive Officer,43.447851,-71.642639,"Merrimack, NH","Concord, NH",Micro,18180,,,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,13,33013,33,13,23,non-profit,03246,"80 HIGHLAND STREET , LACONIA , NH , 03246"
121,6120145,,304001,Hampstead Hospital,,,12,,,,22,30005.0,"Derry, NH","Manchester, NH",282.0,218 East Road,Hampstead,,03841-2305,,,,,,,,,42.869421,-71.15489699999999,"Rockingham, NH","Boston-Cambridge-Newton, MA-NH",Metro,14460,"Rockingham County-Strafford County, NH",40484.0,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,15,33015,33,15,33,for-profit,nan,
122,6120170,1023092053.0,300003,Dartmouth-Hitchcock Medical Center,,,12,70115.0,63016.0,70116.0,10,30013.0,"Lebanon, NH","Lebanon, NH",281.0,One Medical Center Drive,Lebanon,,03756-0001,,,,,,,,,43.678877,-72.273979,"Grafton, NH","Claremont-Lebanon, NH-VT",Micro,17200,,,,,9,33009,33,9,23,non-profit,nan,
123,6120180,1629181516.0,300019,Cheshire Medical Center,,,12,70115.0,63016.0,70116.0,10,30010.0,"Keene, NH","Lebanon, NH",281.0,580 Court Street,Keene,,03431-1718,,,,,,,,,42.949014,-72.289963,"Cheshire, NH","Keene, NH",Micro,28300,,,,,5,33005,33,5,23,non-profit,nan,
124,6120190,1053495234.0,300005,Lakes Region General Hospital,LRGHealthcare,320.0,12,100115.0,93016.0,100116.0,10,30011.0,"Laconia, NH","Manchester, NH",282.0,80 Highland Street,Laconia,,03246-3298,80 HIGHLAND STREET,LACONIA,NH,03246-3298,603.0,5243211.0,Mr. Kevin Donovan,President and Chief Executive Officer,43.528172,-71.460925,"Belknap, NH","Laconia, NH",Micro,29060,,,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,1,33001,33,1,23,non-profit,03246,"80 HIGHLAND STREET , LACONIA , NH , 03246"
125,6120210,1265536718.0,301303,Weeks Medical Center,,,12,100115.0,93016.0,100116.0,10,30012.0,"Lancaster, NH","Lebanon, NH",281.0,173 Middle Street,Lancaster,,03584-3508,,,,,,,,,44.48833,-71.56330200000001,"Coos, NH","Berlin, NH-VT",Micro,13620,,,,,7,33007,33,7,23,non-profit,nan,
126,6120220,1003803495.0,301305,Alice Peck Day Memorial Hospital,,,12,100115.0,93016.0,100116.0,10,30013.0,"Lebanon, NH","Lebanon, NH",281.0,10 Alice Peck Day Drive,Lebanon,,03766-2650,,,,,,,,,43.639215,-72.26457099999999,"Grafton, NH","Claremont-Lebanon, NH-VT",Micro,17200,,,,,9,33009,33,9,23,non-profit,nan,
127,6120225,1528150273.0,300034,Catholic Medical Center,,,12,70115.0,63016.0,70116.0,10,30015.0,"Manchester, NH","Manchester, NH",282.0,100 McGregor Street,Manchester,,03102-3770,,,,,,,,,42.99215,-71.473563,"Hillsborough, NH","Manchester-Nashua, NH",Metro,31700,,,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,11,33011,33,11,23,non-profit,nan,
128,6120230,1144223702.0,301302,Littleton Regional Healthcare,,,12,100115.0,93016.0,100116.0,10,30014.0,"Littleton, NH","Lebanon, NH",281.0,600 Saint Johnsbury Road,Littleton,,03561-3442,,,,,,,,,44.316796999999994,-71.824485,"Grafton, NH","Claremont-Lebanon, NH-VT",Micro,17200,,,,,9,33009,33,9,23,non-profit,nan,
129,6120240,1992880009.0,300012,Elliot Hospital,,,12,70115.0,63016.0,70116.0,10,30015.0,"Manchester, NH","Manchester, NH",282.0,One Elliot Way,Manchester,,03103-3502,,,,,,,,,42.9837,-71.437413,"Hillsborough, NH","Manchester-Nashua, NH",Metro,31700,,,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,11,33011,33,11,23,non-profit,nan,
130,6120275,,,Manchester Veterans Affairs Medical Center,Department of Veterans Affairs,9295.0,12,,,,46,30015.0,"Manchester, NH","Manchester, NH",282.0,718 Smyth Road,Manchester,,03104-4098,810 VERMONT AVENUE NW,WASHINGTON,DC,20420-0001,202.0,2735781.0,Dr. David J Shulkin,"Secretary, Veterans Affairs",43.011669,-71.439821,"Hillsborough, NH","Manchester-Nashua, NH",Metro,31700,,,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,11,33011,33,11,45,Government-Federal,20420,"810 VERMONT AVENUE NW , WASHINGTON , DC , 20420"
